,Disaster Type,Disaster Number,Incident Type,Title,Incident Begin Date,State ,Declared County/Area,FIPS Code
5450,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Covington (County),1039
5451,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Crenshaw (County),1041
5452,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Cullman (County),1043
5453,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Dale (County),1045
5454,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Dallas (County),1047
5455,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,DeKalb (County),1049
5456,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Elmore (County),1051
5457,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Escambia (County),1053
5458,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Etowah (County),1055
5459,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Fayette (County),1057
5460,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Franklin (County),1059
5461,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Geneva (County),1061
5462,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Greene (County),1063
5463,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Hale (County),1065
5464,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Henry (County),1067
5465,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Houston (County),1069
5466,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Jackson (County),1071
5467,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Jefferson (County),1073
5468,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Lamar (County),1075
5469,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Lauderdale (County),1077
5470,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Lawrence (County),1079
5471,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Lee (County),1081
5472,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Limestone (County),1083
5473,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Lowndes (County),1085
5474,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Macon (County),1087
5475,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Madison (County),1089
5476,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Marengo (County),1091
5477,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Marion (County),1093
5478,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Marshall (County),1095
5479,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Mobile (County),1097
5480,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Monroe (County),1099
5481,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Montgomery (County),1101
5482,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Morgan (County),1103
5483,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Perry (County),1105
5484,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Pickens (County),1107
5485,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Pike (County),1109
5486,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Randolph (County),1111
5487,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Russell (County),1113
5488,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,St. Clair (County),1115
5489,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Shelby (County),1117
5490,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Sumter (County),1119
5491,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Talladega (County),1121
5492,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Tallapoosa (County),1123
5493,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Tuscaloosa (County),1125
5494,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Walker (County),1127
5495,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Washington (County),1129
5496,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Wilcox (County),1131
5497,DR,1549,Hurricane,HURRICANE IVAN,9/13/2004,AL,Winston (County),1133
5565,DR,1438,Hurricane,TROPICAL STORM ISIDORE,9/23/2002,AL,Baldwin (County),1003
5566,DR,1438,Hurricane,TROPICAL STORM ISIDORE,9/23/2002,AL,Mobile (County),1097
5631,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Baldwin (County),1003
5632,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Butler (County),1013
5633,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Choctaw (County),1023
5634,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Clarke (County),1025
5635,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Coffee (County),1031
5636,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Conecuh (County),1035
5637,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Covington (County),1039
5638,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Crenshaw (County),1041
5639,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Escambia (County),1053
5640,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Geneva (County),1061
5641,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Lowndes (County),1085
5642,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Mobile (County),1097
5643,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Monroe (County),1099
5644,DR,1250,Hurricane,HURRICANE GEORGES - 18 SEP 98,9/25/1998,AL,Washington (County),1129
5695,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Autauga (County),1001
5696,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Baldwin (County),1003
5697,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Barbour (County),1005
5698,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Bullock (County),1011
5699,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Butler (County),1013
5700,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Calhoun (County),1015
5701,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Chambers (County),1017
5702,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Cherokee (County),1019
5703,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Chilton (County),1021
5704,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Clarke (County),1025
5705,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Clay (County),1027
5706,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Cleburne (County),1029
5707,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Coffee (County),1031
5708,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Conecuh (County),1035
5709,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Coosa (County),1037
5710,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Covington (County),1039
5711,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Crenshaw (County),1041
5712,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Cullman (County),1043
5713,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Dale (County),1045
5714,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,DeKalb (County),1049
5715,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Elmore (County),1051
5716,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Escambia (County),1053
5717,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Etowah (County),1055
5718,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Geneva (County),1061
5719,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Henry (County),1067
5720,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Houston (County),1069
5721,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Jefferson (County),1073
5722,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Lee (County),1081
5723,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Lowndes (County),1085
5724,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Macon (County),1087
5725,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Mobile (County),1097
5726,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Montgomery (County),1101
5727,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Pike (County),1109
5728,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Randolph (County),1111
5729,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Russell (County),1113
5730,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,St. Clair (County),1115
5731,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Talladega (County),1121
5732,DR,1070,Hurricane,HURRICANE OPAL,10/4/1995,AL,Tallapoosa (County),1123
5906,DR,742,Hurricane,HURRICANE ELENA,8/29/1985,AL,Baldwin (County),1003
5907,DR,742,Hurricane,HURRICANE ELENA,8/29/1985,AL,Mobile (County),1097
5920,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Baldwin (County),1003
5921,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Choctaw (County),1023
5922,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Clarke (County),1025
5923,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Conecuh (County),1035
5924,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Covington (County),1039
5925,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Escambia (County),1053
5926,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Geneva (County),1061
5927,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Marengo (County),1091
5928,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Mobile (County),1097
5929,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Monroe (County),1099
5930,DR,598,Hurricane,HURRICANE FREDERIC,9/13/1979,AL,Washington (County),1129
6160,DR,280,Hurricane,HURRICANE CAMILLE,11/7/1969,AL,Baldwin (County),1003
6161,DR,280,Hurricane,HURRICANE CAMILLE,11/7/1969,AL,Mobile (County),1097
8591,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Appling (County),13001
8592,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Atkinson (County),13003
8593,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Bacon (County),13005
8594,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Baker (County),13007
8595,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Ben Hill (County),13017
8596,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Berrien (County),13019
8597,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Bleckley (County),13023
8598,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Brooks (County),13027
8599,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Bulloch (County),13031
8600,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Burke (County),13033
8601,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Calhoun (County),13037
8602,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Candler (County),13043
8603,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Chattahoochee (County),13053
8604,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Clay (County),13061
8605,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Coffee (County),13069
8606,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Colquitt (County),13071
8607,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Cook (County),13075
8608,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Crawford (County),13079
8609,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Crisp (County),13081
8610,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Decatur (County),13087
8611,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Dodge (County),13091
8612,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Dooly (County),13093
8613,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Dougherty (County),13095
8614,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Early (County),13099
8615,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Echols (County),13101
8616,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Emanuel (County),13107
8617,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Evans (County),13109
8618,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Glascock (County),13125
8619,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Grady (County),13131
8620,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Hancock (County),13141
8621,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Houston (County),13153
8622,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Irwin (County),13155
8623,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Jeff Davis (County),13161
8624,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Jefferson (County),13163
8625,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Jenkins (County),13165
8626,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Johnson (County),13167
8627,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Jones (County),13169
8628,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Laurens (County),13175
8629,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Lee (County),13177
8630,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Macon (County),13193
8631,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Marion (County),13197
8632,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Miller (County),13201
8633,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Mitchell (County),13205
8634,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Montgomery (County),13209
8635,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Peach (County),13225
8636,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Pulaski (County),13235
8637,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Putnam (County),13237
8638,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Georgetown - Quitman (County),13239
8639,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Randolph (County),13243
8640,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Schley (County),13249
8641,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Screven (County),13251
8642,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Seminole (County),13253
8643,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Stewart (County),13259
8644,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Sumter (County),13261
8645,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Tattnall (County),13267
8646,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Telfair (County),13271
8647,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Terrell (County),13273
8648,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Thomas (County),13275
8649,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Tift (County),13277
8650,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Toombs (County),13279
8651,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Treutlen (County),13283
8652,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Turner (County),13287
8653,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Twiggs (County),13289
8654,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Washington (County),13303
8655,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Webster (County),13307
8656,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Wheeler (County),13309
8657,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Wilcox (County),13315
8658,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Wilkinson (County),13319
8659,DR,4400,Hurricane,HURRICANE MICHAEL,10/9/2018,GA,Worth (County),13321
8660,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Appling (County),13001
8661,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Atkinson (County),13003
8662,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Bacon (County),13005
8663,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Baker (County),13007
8664,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Baldwin (County),13009
8665,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Banks (County),13011
8666,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Barrow (County),13013
8667,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Bartow (County),13015
8668,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Ben Hill (County),13017
8669,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Berrien (County),13019
8670,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Bibb (County),13021
8671,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Bleckley (County),13023
8672,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Brantley (County),13025
8673,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Brooks (County),13027
8674,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Bryan (County),13029
8675,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Bulloch (County),13031
8676,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Burke (County),13033
8677,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Butts (County),13035
8678,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Calhoun (County),13037
8679,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Camden (County),13039
8680,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Candler (County),13043
8681,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Carroll (County),13045
8682,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Catoosa (County),13047
8683,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Charlton (County),13049
8684,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Chatham (County),13051
8685,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Chattahoochee (County),13053
8686,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Chattooga (County),13055
8687,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Cherokee (County),13057
8688,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Clarke (County),13059
8689,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Clay (County),13061
8690,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Clayton (County),13063
8691,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Clinch (County),13065
8692,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Cobb (County),13067
8693,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Coffee (County),13069
8694,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Colquitt (County),13071
8695,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Columbia (County),13073
8696,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Cook (County),13075
8697,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Coweta (County),13077
8698,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Crawford (County),13079
8699,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Crisp (County),13081
8700,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Dade (County),13083
8701,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Dawson (County),13085
8702,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Decatur (County),13087
8703,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,DeKalb (County),13089
8704,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Dodge (County),13091
8705,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Dooly (County),13093
8706,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Dougherty (County),13095
8707,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Douglas (County),13097
8708,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Early (County),13099
8709,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Echols (County),13101
8710,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Effingham (County),13103
8711,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Elbert (County),13105
8712,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Emanuel (County),13107
8713,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Evans (County),13109
8714,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Fannin (County),13111
8715,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Fayette (County),13113
8716,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Floyd (County),13115
8717,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Forsyth (County),13117
8718,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Franklin (County),13119
8719,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Fulton (County),13121
8720,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Gilmer (County),13123
8721,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Glascock (County),13125
8722,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Glynn (County),13127
8723,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Gordon (County),13129
8724,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Grady (County),13131
8725,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Greene (County),13133
8726,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Gwinnett (County),13135
8727,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Habersham (County),13137
8728,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Hall (County),13139
8729,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Hancock (County),13141
8730,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Haralson (County),13143
8731,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Harris (County),13145
8732,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Hart (County),13147
8733,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Heard (County),13149
8734,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Henry (County),13151
8735,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Houston (County),13153
8736,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Irwin (County),13155
8737,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Jackson (County),13157
8738,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Jasper (County),13159
8739,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Jeff Davis (County),13161
8740,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Jefferson (County),13163
8741,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Jenkins (County),13165
8742,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Johnson (County),13167
8743,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Jones (County),13169
8744,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Lamar (County),13171
8745,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Lanier (County),13173
8746,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Laurens (County),13175
8747,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Lee (County),13177
8748,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Liberty (County),13179
8749,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Lincoln (County),13181
8750,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Long (County),13183
8751,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Lowndes (County),13185
8752,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Lumpkin (County),13187
8753,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,McDuffie (County),13189
8754,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,McIntosh (County),13191
8755,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Macon (County),13193
8756,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Madison (County),13195
8757,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Marion (County),13197
8758,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Meriwether (County),13199
8759,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Miller (County),13201
8760,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Mitchell (County),13205
8761,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Monroe (County),13207
8762,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Montgomery (County),13209
8763,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Morgan (County),13211
8764,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Murray (County),13213
8765,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Muscogee (County),13215
8766,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Newton (County),13217
8767,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Oconee (County),13219
8768,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Oglethorpe (County),13221
8769,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Paulding (County),13223
